Week,Rank,Track,Artist,Streams,Track_uri
2021-05-21--2021-05-28,48,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),DJ Khaled,"3,066,817",https://open.spotify.com/track/1EJIcDYXwSqipW5dFe4uJz
2021-05-21--2021-05-28,49,DÁKITI,"Bad Bunny, Jhay Cortez","3,052,983",https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
2021-05-21--2021-05-28,50,Martin & Gina,Polo G,"3,038,446",https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
2021-05-21--2021-05-28,51,Mood (feat. iann dior),24kGoldn,"3,034,276",https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m
2021-05-21--2021-05-28,52,Headshot (feat. Polo G & Fivio Foreign),Lil Tjay,"2,941,963",https://open.spotify.com/track/4eNOLmx8r2IJAVKvBBL1jv
2021-05-21--2021-05-28,53,l e t . g o . m y . h a n d (with Bas & 6LACK),J. Cole,"2,929,537",https://open.spotify.com/track/0GAyuCo975IHGxxiLKDufB
2021-05-21--2021-05-28,54,1 0 0 . m i l ‘ (with Bas),J. Cole,"2,918,871",https://open.spotify.com/track/4n6NDfYake476trCjJRNl0
2021-05-21--2021-05-28,55,What’s Next,Drake,"2,873,155",https://open.spotify.com/track/3aQem4jVGdhtg116TmJnHz
2021-05-21--2021-05-28,56,WITHOUT YOU,The Kid LAROI,"2,863,188",https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
2021-05-21--2021-05-28,57,a p p l y i n g . p r e s s u r e,J. Cole,"2,851,480",https://open.spotify.com/track/1d7q712nXjG98HiwHk7HFS
2021-05-21--2021-05-28,58,Straightenin,Migos,"2,778,911",https://open.spotify.com/track/3X2r2CnHOJeV5YekPTgBnK
2021-05-21--2021-05-28,59,Sweater Weather,The Neighbourhood,"2,739,435",https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
2021-05-21--2021-05-28,60,No Role Modelz,J. Cole,"2,691,535",https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
2021-05-21--2021-05-28,61,Forever After All,Luke Combs,"2,683,802",https://open.spotify.com/track/6IBcOGPsniK3Pso1wHIhew
2021-05-21--2021-05-28,62,t h e . c l i m b . b a c k,J. Cole,"2,615,107",https://open.spotify.com/track/5lLNBIyjp72btcnrjBG751
2021-05-21--2021-05-28,63,Goosebumps - Remix,"Travis Scott, HVME","2,583,599",https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
2021-05-21--2021-05-28,64,Back In Blood (feat. Lil Durk),Pooh Shiesty,"2,572,662",https://open.spotify.com/track/7FGdjbZ32vMybPuP0IuE7d
2021-05-21--2021-05-28,65,Twerkulator,City Girls,"2,541,422",https://open.spotify.com/track/2Ty7EDf9XLYzEUqEIwJfDC
2021-05-21--2021-05-28,66,Hold On,Justin Bieber,"2,534,257",https://open.spotify.com/track/1nahzW3kfMuwReTka28tH5
2021-05-21--2021-05-28,67,Dynamite,BTS,"2,512,503",https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
2021-05-21--2021-05-28,68,Dick (feat. Doja Cat),StarBoi3,"2,506,198",https://open.spotify.com/track/3nY8AqaMNNHHLYV4380ol0
2021-05-21--2021-05-28,69,Save Your Tears,The Weeknd,"2,500,056",https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
2021-05-21--2021-05-28,70,ROCKSTAR (feat. Roddy Ricch),DaBaby,"2,482,342",https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
2021-05-21--2021-05-28,71,Tampa,Cico P,"2,473,269",https://open.spotify.com/track/5jc4Qcs98R4ZDku8ictuE3
2021-05-21--2021-05-28,72,Wockesha,Moneybagg Yo,"2,468,577",https://open.spotify.com/track/0nqhKXDjsyBMvbeWmgijD0
2021-05-21--2021-05-28,73,p u n c h i n ‘ . t h e . c l o c k,J. Cole,"2,430,985",https://open.spotify.com/track/57ZUX6TNyKLBydAdVVd02x
2021-05-21--2021-05-28,74,Shy Away,Twenty One Pilots,"2,423,103",https://open.spotify.com/track/2nG54Y4a3sH9YpfxMolOyi
2021-05-21--2021-05-28,75,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,"2,416,787",https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
2021-05-21--2021-05-28,76,Fiel,"Los Legendarios, Wisin, Jhay Cortez","2,414,322",https://open.spotify.com/track/7Bk0uXKk1uPT0XuQbpFzvs
2021-05-21--2021-05-28,77,Watermelon Sugar,Harry Styles,"2,410,234",https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
2021-05-21--2021-05-28,78,Saturday,Twenty One Pilots,"2,410,010",https://open.spotify.com/track/60dwJ8dnqZ4WrIdiu7LkNR
2021-05-21--2021-05-28,79,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee","2,406,576",https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
2021-05-21--2021-05-28,80,h u n g e r . o n . h i l l s i d e (with Bas),J. Cole,"2,371,210",https://open.spotify.com/track/5BwQjRasNcdRPuVWKcHto2
2021-05-21--2021-05-28,81,Circles,Post Malone,"2,367,583",https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
2021-05-21--2021-05-28,82,Run It Up (feat. Offset & Moneybagg Yo),Lil Tjay,"2,313,955",https://open.spotify.com/track/1dg3qy5DjoJodawfOCgrTP
2021-05-21--2021-05-28,83,All Girls Are The Same,Juice WRLD,"2,313,082",https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
2021-05-21--2021-05-28,84,Freaks,Surf Curse,"2,299,687",https://open.spotify.com/track/7EkWXAI1wn8Ii883ecd9xr
2021-05-21--2021-05-28,85,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,"2,289,464",https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
2021-05-21--2021-05-28,86,Laugh Now Cry Later (feat. Lil Durk),Drake,"2,273,870",https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
2021-05-21--2021-05-28,87,Dreams - 2004 Remaster,Fleetwood Mac,"2,267,622",https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
2021-05-21--2021-05-28,88,Lucid Dreams,Juice WRLD,"2,258,594",https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
2021-05-21--2021-05-28,89,Come & Go (with Marshmello),Juice WRLD,"2,208,882",https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
2021-05-21--2021-05-28,90,Wishing Well,Juice WRLD,"2,206,899",https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
2021-05-21--2021-05-28,91,What You Know Bout Love,Pop Smoke,"2,196,042",https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
2021-05-21--2021-05-28,92,WAP (feat. Megan Thee Stallion),Cardi B,"2,189,878",https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
2021-05-21--2021-05-28,93,Runaway,AURORA,"2,185,245",https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6
2021-05-21--2021-05-28,94,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","Tion Wayne, Russ Millions","2,176,867",https://open.spotify.com/track/6uvMKqNlrSvcC4NaKnrwjZ
2021-05-21--2021-05-28,95,34+35,Ariana Grande,"2,168,708",https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
2021-05-21--2021-05-28,96,Lil Bit,"Nelly, Florida Georgia Line","2,160,177",https://open.spotify.com/track/0NmuYnjETG3u3qx0OmEJev
2021-05-21--2021-05-28,97,"His & Hers (feat. Don Toliver, Lil Uzi Vert & Gunna)",Internet Money,"2,153,702",https://open.spotify.com/track/2IePEfMAtqWS6rLXXFZIgI
2021-05-21--2021-05-28,98,Talking to the Moon,Bruno Mars,"2,148,735",https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU
2021-05-21--2021-05-28,99,Ski,"Young Stoner Life, Young Thug, Gunna","2,125,155",https://open.spotify.com/track/6755DFiZ7CWe2WMdTGW5C1
2021-05-21--2021-05-28,100,Mask,Dream,"2,123,680",https://open.spotify.com/track/3IxMaULfjq4IT2IN6v54PB
2021-05-21--2021-05-28,101,Big Gangsta,Kevin Gates,"2,113,505",https://open.spotify.com/track/03ERnTvSV5fy8WAyvA4uNP
2021-05-21--2021-05-28,102,We're Good,Dua Lipa,"2,083,654",https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
2021-05-21--2021-05-28,103,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",Jack Harlow,"2,062,526",https://open.spotify.com/track/0ZLuW8uOXdFNWcI40C0OC2
2021-05-21--2021-05-28,104,you broke me first,Tate McRae,"2,051,048",https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
2021-05-21--2021-05-28,105,24 Hours (feat. Lil Durk),A Boogie Wit da Hoodie,"2,041,135",https://open.spotify.com/track/0YH1xT3Z7wR6dZyaCwSziK
2021-05-21--2021-05-28,106,Beat Box 3 (feat. DaBaby),SpotemGottem,"2,017,965",https://open.spotify.com/track/4vUtNfiOweHBaraVHEUNlZ
2021-05-21--2021-05-28,107,Robbery,Juice WRLD,"1,989,033",https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
2021-05-21--2021-05-28,108,Arcade,Duncan Laurence,"1,982,817",https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
2021-05-21--2021-05-28,109,positions,Ariana Grande,"1,972,088",https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
2021-05-21--2021-05-28,110,Blueberry Faygo,Lil Mosey,"1,969,309",https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
2021-05-21--2021-05-28,111,goosebumps,Travis Scott,"1,965,414",https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
2021-05-21--2021-05-28,112,Someone You Loved,Lewis Capaldi,"1,946,857",https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
2021-05-21--2021-05-28,113,Choker,Twenty One Pilots,"1,929,110",https://open.spotify.com/track/732E6ibFkQR5lNIPEeiEnx
2021-05-21--2021-05-28,114,c l o s e,J. Cole,"1,922,438",https://open.spotify.com/track/4YiY551vHi6glMtgVxuqAy
2021-05-21--2021-05-28,115,Wasted On You,Morgan Wallen,"1,919,563",https://open.spotify.com/track/3cBsEDNhFI9E82vPj3kvi3
2021-05-21--2021-05-28,116,Electric Love,BØRNS,"1,917,989",https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
2021-05-21--2021-05-28,117,Don't Start Now,Dua Lipa,"1,914,799",https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
2021-05-21--2021-05-28,118,The Spins,Mac Miller,"1,910,937",https://open.spotify.com/track/51pshtuYkgUQnt5huMPbKL
2021-05-21--2021-05-28,119,Whiskey Glasses,Morgan Wallen,"1,906,611",https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00
2021-05-21--2021-05-28,120,Heather,Conan Gray,"1,902,049",https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
2021-05-21--2021-05-28,121,Cloud 9,Beach Bunny,"1,894,877",https://open.spotify.com/track/6vFsBXYczYsP0H3lgunZOm
2021-05-21--2021-05-28,122,21,Polo G,"1,883,339",https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H
2021-05-21--2021-05-28,123,The Box,Roddy Ricch,"1,879,618",https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
2021-05-21--2021-05-28,124,Mr. Brightside,The Killers,"1,877,335",https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B
2021-05-21--2021-05-28,125,20 Min,Lil Uzi Vert,"1,854,775",https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng
2021-05-21--2021-05-28,126,WHOLE LOTTA MONEY,BIA,"1,834,906",https://open.spotify.com/track/5yorXJWdBan1Vlh116ZtQ7
2021-05-21--2021-05-28,127,hot girl bummer,blackbear,"1,829,639",https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
2021-05-21--2021-05-28,128,The Outside,Twenty One Pilots,"1,827,170",https://open.spotify.com/track/0yzj6eBs5a6X6d3P5qaQ5J
2021-05-21--2021-05-28,129,MIDDLE CHILD,J. Cole,"1,826,358",https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
2021-05-21--2021-05-28,130,Washing Machine Heart,Mitski,"1,821,283",https://open.spotify.com/track/4Ys8jQvZOISzmp34BsImRf
2021-05-21--2021-05-28,131,The Business,Tiësto,"1,814,058",https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
2021-05-21--2021-05-28,132,On Me,Lil Baby,"1,812,033",https://open.spotify.com/track/4Iedi94TIaB2GGb1nMB68v
2021-05-21--2021-05-28,133,Daddy Issues,The Neighbourhood,"1,784,576",https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
2021-05-21--2021-05-28,134,Good Day,Twenty One Pilots,"1,781,182",https://open.spotify.com/track/3uwYgNxFDfx1GoLB6tLoUn
2021-05-21--2021-05-28,135,Cupid's Chokehold / Breakfast in America,Gym Class Heroes,"1,772,575",https://open.spotify.com/track/2Lhdl74nwwVGOE2Gv35QuK
2021-05-21--2021-05-28,136,Tongue Tied,Grouplove,"1,770,014",https://open.spotify.com/track/0GO8y8jQk1PkHzS31d699N
2021-05-21--2021-05-28,137,Life Is Good (feat. Drake),Future,"1,769,375",https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
2021-05-21--2021-05-28,138,Chasing After You (with Maren Morris),Ryan Hurd,"1,765,968",https://open.spotify.com/track/1ZIKpMTRPqhwAoVXWY3tXI
2021-05-21--2021-05-28,139,More Than My Hometown,Morgan Wallen,"1,737,998",https://open.spotify.com/track/5OELUCYgOHKFAvCERnAvfS
2021-05-21--2021-05-28,140,Sure Thing,Miguel,"1,726,530",https://open.spotify.com/track/0JXXNGljqupsJaZsgSbMZV
2021-05-21--2021-05-28,141,Misery Business,Paramore,"1,717,474",https://open.spotify.com/track/6SpLc7EXZIPpy0sVko0aoU
2021-05-21--2021-05-28,142,"Switch it Up (feat. G Herbo, No More Heroes)",Pooh Shiesty,"1,708,443",https://open.spotify.com/track/06BY7fb0Ztz7f7JPRWSBZ3
2021-05-21--2021-05-28,143,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,"1,707,306",https://open.spotify.com/track/4Yxc55NX3tAXC2mHRAhtcW
2021-05-21--2021-05-28,144,Therefore I Am,Billie Eilish,"1,699,784",https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
2021-05-21--2021-05-28,145,Mulberry Street,Twenty One Pilots,"1,692,738",https://open.spotify.com/track/19kX6hSlYH31js2SL4jgrj
2021-05-21--2021-05-28,146,Richer (feat. Polo G),Rod Wave,"1,672,629",https://open.spotify.com/track/7HsjuVBM93Z2RoxjpWLgTT
2021-05-21--2021-05-28,147,t r a n s p a r e n t s o u l feat. Travis Barker,WILLOW,"1,667,637",https://open.spotify.com/track/1QL7nSDZCwZMnbisV4KOXt
2021-05-21--2021-05-28,148,Beautiful Crazy,Luke Combs,"1,661,664",https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
2021-05-21--2021-05-28,149,Bandit (with YoungBoy Never Broke Again),Juice WRLD,"1,658,169",https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
2021-05-21--2021-05-28,150,Leave Before You Love Me (with Jonas Brothers),Marshmello,"1,643,222",https://open.spotify.com/track/4qu63nuBpdn0qHUHuObEj1
2021-05-21--2021-05-28,151,SLOW DANCING IN THE DARK,Joji,"1,642,263",https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
2021-05-21--2021-05-28,152,Bang!,AJR,"1,639,973",https://open.spotify.com/track/5FQPpxOXsvkMN6v18gtpwY
2021-05-21--2021-05-28,153,Whoopty,CJ,"1,632,312",https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
2021-05-21--2021-05-28,154,Masterpiece,DaBaby,"1,630,143",https://open.spotify.com/track/26UxwWl9xCb83OynXELJcL
2021-05-21--2021-05-28,155,Jocelyn Flores,XXXTENTACION,"1,628,706",https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
2021-05-21--2021-05-28,156,Sand In My Boots,Morgan Wallen,"1,626,213",https://open.spotify.com/track/0uRrG2jRR5tuifsYIJHEao
2021-05-21--2021-05-28,157,Put Your Records On,Ritt Momney,"1,624,362",https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
2021-05-21--2021-05-28,158,Ric Flair Drip (with Metro Boomin),Offset,"1,623,429",https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
2021-05-21--2021-05-28,159,LA NOCHE DE ANOCHE,"Bad Bunny, ROSALÍA","1,616,615",https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck
2021-05-21--2021-05-28,160,Everybody Talks,Neon Trees,"1,611,785",https://open.spotify.com/track/2iUmqdfGZcHIhS3b9E9EWq
2021-05-21--2021-05-28,161,Botella Tras Botella,"Gera MX, Christian Nodal","1,610,618",https://open.spotify.com/track/2MnLkFqY9Rpg9s3Zv6ZJdK
2021-05-21--2021-05-28,162,XO Tour Llif3,Lil Uzi Vert,"1,602,248",https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
2021-05-21--2021-05-28,163,7 Summers,Morgan Wallen,"1,599,008",https://open.spotify.com/track/4obHzpwGrjoTuZh2DItEMZ
2021-05-21--2021-05-28,164,Are You Bored Yet? (feat. Clairo),Wallows,"1,598,173",https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm
2021-05-21--2021-05-28,165,Tennessee Whiskey,Chris Stapleton,"1,592,945",https://open.spotify.com/track/3fqwjXwUGN6vbzIwvyFMhx
2021-05-21--2021-05-28,166,Dior,Pop Smoke,"1,590,407",https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
2021-05-21--2021-05-28,167,What You Need,Don Toliver,"1,589,257",https://open.spotify.com/track/6LcX2hBbXaJcK4AuefE936
2021-05-21--2021-05-28,168,Godzilla (feat. Juice WRLD),Eminem,"1,584,755",https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
2021-05-21--2021-05-28,169,Don't Stop Believin',Journey,"1,581,444",https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
2021-05-21--2021-05-28,170,Maybach (feat. Future),42 Dugg,"1,575,564",https://open.spotify.com/track/2Qt8qG9SWPdtRiaWcPNJRm
2021-05-21--2021-05-28,171,The Less I Know The Better,Tame Impala,"1,574,694",https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
2021-05-21--2021-05-28,172,lovely (with Khalid),Billie Eilish,"1,572,934",https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
2021-05-21--2021-05-28,173,Cigarette Daydreams,Cage The Elephant,"1,567,390",https://open.spotify.com/track/0lkQOB949M2gLyut86aJ1b
2021-05-21--2021-05-28,174,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),Taylor Swift,"1,565,358",https://open.spotify.com/track/2CYVETnhM9aytqrazYYwrK
2021-05-21--2021-05-28,175,Adore You,Harry Styles,"1,558,527",https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
2021-05-21--2021-05-28,176,Bubblegum Bitch,MARINA,"1,556,090",https://open.spotify.com/track/1yOL7ZiXGx5ULeLoktAUAg
2021-05-21--2021-05-28,177,Drip Too Hard (Lil Baby & Gunna),Lil Baby,"1,555,026",https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
2021-05-21--2021-05-28,178,Slumber Party (feat. Princess Nokia),Ashnikko,"1,554,689",https://open.spotify.com/track/11ZulcYY4lowvcQm4oe3VJ
2021-05-21--2021-05-28,179,Knock Knock,SoFaygo,"1,549,768",https://open.spotify.com/track/6aHoPULNO7pSL2ZfUY0bU8
2021-05-21--2021-05-28,180,Before You Go,Lewis Capaldi,"1,542,518",https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
2021-05-21--2021-05-28,181,Chasin' You,Morgan Wallen,"1,541,491",https://open.spotify.com/track/5MwynWK9s4hlyKHqhkNn4A
2021-05-21--2021-05-28,182,Famous Friends,"Chris Young, Kane Brown","1,541,129",https://open.spotify.com/track/4iXDn9pu5Q9sxv45vE8Lak
2021-05-21--2021-05-28,183,Cover Me Up,Morgan Wallen,"1,535,803",https://open.spotify.com/track/0mKnuxVkPi5h0kuvZl44VM
2021-05-21--2021-05-28,184,BOP,DaBaby,"1,534,249",https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
2021-05-21--2021-05-28,185,Glad You Exist,Dan + Shay,"1,531,690",https://open.spotify.com/track/472vIK1ldetTxRxG3ovaiY
2021-05-21--2021-05-28,186,Made For You,Jake Owen,"1,531,459",https://open.spotify.com/track/7vF3xkCMvZjAe2nTWY0uQZ
2021-05-21--2021-05-28,187,SICKO MODE,Travis Scott,"1,522,996",https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
2021-05-21--2021-05-28,188,July,Noah Cyrus,"1,522,882",https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB
2021-05-21--2021-05-28,189,Never Take It,Twenty One Pilots,"1,521,661",https://open.spotify.com/track/1edgaGx2x2AQeWtL2OPEMW
2021-05-21--2021-05-28,190,When It Rains It Pours,Luke Combs,"1,519,529",https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l
2021-05-21--2021-05-28,191,Drankin N Smokin,"Future, Lil Uzi Vert","1,518,703",https://open.spotify.com/track/0k7wmahjkn389wAZdz19Cv
2021-05-21--2021-05-28,192,Pop Out (feat. Lil Tjay),Polo G,"1,515,035",https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1
2021-05-21--2021-05-28,193,Heartbreak Anthem (with David Guetta & Little Mix),Galantis,"1,510,852",https://open.spotify.com/track/5K6Ssv4Z3zRvxt0P6EKUAP
2021-05-21--2021-05-28,194,Holy (feat. Chance The Rapper),Justin Bieber,"1,510,421",https://open.spotify.com/track/6Xgq7MvZiet0hVi3KaDSgJ
2021-05-21--2021-05-28,195,505,Arctic Monkeys,"1,505,803",https://open.spotify.com/track/58ge6dfP91o9oXMzq3XkIS
2021-05-21--2021-05-28,196,HIGHEST IN THE ROOM,Travis Scott,"1,505,379",https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
2021-05-21--2021-05-28,197,Body Like A Back Road,Sam Hunt,"1,503,553",https://open.spotify.com/track/7FpBQ067pHB67deawpbbcY
2021-05-21--2021-05-28,198,Tyler Herro,Jack Harlow,"1,503,298",https://open.spotify.com/track/3w1WjD2zJqjBjDz5fwqQPJ
2021-05-21--2021-05-28,199,The Hills,The Weeknd,"1,498,129",https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB
2021-05-21--2021-05-28,200,POPSTAR (feat. Drake),DJ Khaled,"1,497,483",https://open.spotify.com/track/1sbEeUY8KsdvgiQi26JBFz
2021-05-14--2021-05-21,1,good 4 u,Olivia Rodrigo,"17,979,786",https://open.spotify.com/track/6PERP62TejQjgHu81OHxgM
2021-05-14--2021-05-21,2,m y . l i f e (with 21 Savage & Morray),J. Cole,"14,801,053",https://open.spotify.com/track/1D3z6HTiQsNmZxjl7F7eoG
2021-05-14--2021-05-21,3,a m a r i,J. Cole,"13,191,083",https://open.spotify.com/track/2cnKST6T9qUo2i907lm8zX
2021-05-14--2021-05-21,4,p r i d e . i s . t h e . d e v i l (with Lil Baby),J. Cole,"13,073,017",https://open.spotify.com/track/5W8jRrZ6tWrTrqnKRtIQBf
2021-05-14--2021-05-21,5,9 5 . s o u t h,J. Cole,"12,066,686",https://open.spotify.com/track/5R691ipUYRDYW6ehapjoj6
2021-05-14--2021-05-21,6,Kiss Me More (feat. SZA),Doja Cat,"11,352,270",https://open.spotify.com/track/748mdHapucXQri7IAO8yFK
2021-05-14--2021-05-21,7,i n t e r l u d e,J. Cole,"10,740,954",https://open.spotify.com/track/08LwMWf5Tcfsd752EPzFV0
2021-05-14--2021-05-21,8,RAPSTAR,Polo G,"9,703,308",https://open.spotify.com/track/43PGPuHIlVOc04jrZVh9L6
2021-05-14--2021-05-21,9,a p p l y i n g . p r e s s u r e,J. Cole,"9,697,409",https://open.spotify.com/track/1d7q712nXjG98HiwHk7HFS
2021-05-14--2021-05-21,10,1 0 0 . m i l ‘ (with Bas),J. Cole,"9,289,745",https://open.spotify.com/track/4n6NDfYake476trCjJRNl0
2021-05-14--2021-05-21,11,l e t . g o . m y . h a n d (with Bas & 6LACK),J. Cole,"9,047,484",https://open.spotify.com/track/0GAyuCo975IHGxxiLKDufB
2021-05-14--2021-05-21,12,p u n c h i n ‘ . t h e . c l o c k,J. Cole,"8,599,169",https://open.spotify.com/track/57ZUX6TNyKLBydAdVVd02x
2021-05-14--2021-05-21,13,Levitating (feat. DaBaby),Dua Lipa,"8,165,813",https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
2021-05-14--2021-05-21,14,deja vu,Olivia Rodrigo,"7,991,591",https://open.spotify.com/track/61KpQadow081I2AsbeLcsb
2021-05-14--2021-05-21,15,MONTERO (Call Me By Your Name),Lil Nas X,"7,866,020",https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
2021-05-14--2021-05-21,16,t h e . c l i m b . b a c k,J. Cole,"7,592,881",https://open.spotify.com/track/5lLNBIyjp72btcnrjBG751
2021-05-14--2021-05-21,17,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,"7,148,487",https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
2021-05-14--2021-05-21,18,h u n g e r . o n . h i l l s i d e (with Bas),J. Cole,"7,081,891",https://open.spotify.com/track/5BwQjRasNcdRPuVWKcHto2
2021-05-14--2021-05-21,19,c l o s e,J. Cole,"6,541,795",https://open.spotify.com/track/4YiY551vHi6glMtgVxuqAy
2021-05-14--2021-05-21,20,Miss The Rage (feat. Playboi Carti),Trippie Redd,"5,803,972",https://open.spotify.com/track/2BITQ360Knh6qNAOqR7Dyq
